7.3000E+01	5.9890E+06	6.0390E+14	1.5760E+14	2.1940E+02	4.1170E+09	7.2100E+12	4.3130E-23	2.1890E+04
7.4000E+01	1.5490E+07	5.2060E+14	1.3560E+14	2.1850E+02	3.5580E+09	6.2130E+12	1.3650E-11	2.3620E+04
7.5000E+01	3.9290E+07	4.4890E+14	1.1670E+14	2.1740E+02	3.0770E+09	5.3570E+12	2.7850E-04	2.5540E+04
7.6000E+01	9.6930E+07	3.8730E+14	1.0040E+14	2.1600E+02	2.6630E+09	4.6190E+12	1.0580E+01	2.7650E+04
7.7000E+01	2.3100E+08	3.3410E+14	8.6390E+13	2.1440E+02	2.3060E+09	3.9830E+12	7.2770E+03	2.9970E+04
7.8000E+01	5.2870E+08	2.8820E+14	7.4300E+13	2.1270E+02	1.9980E+09	3.4340E+12	3.9960E+05	3.2510E+04
7.9000E+01	1.1560E+09	2.4840E+14	6.3860E+13	2.1070E+02	1.7310E+09	2.9580E+12	4.5180E+06	3.5280E+04
8.0000E+01	2.4070E+09	2.1400E+14	5.4840E+13	2.0870E+02	1.5000E+09	2.5460E+12	1.9110E+07	3.8280E+04
8.1000E+01	4.7560E+09	1.8420E+14	4.7030E+13	2.0650E+02	1.3000E+09	2.1900E+12	4.3950E+07	4.1540E+04
8.2000E+01	8.9070E+09	1.5830E+14	4.0280E+13	2.0430E+02	1.1260E+09	1.8800E+12	6.9310E+07	4.5050E+04
8.3000E+01	1.5800E+10	1.3590E+14	3.4440E+13	2.0200E+02	9.7560E+08	1.6120E+12	8.6570E+07	4.8810E+04
8.4000E+01	2.6530E+10	1.1650E+14	2.9400E+13	1.9970E+02	8.4520E+08	1.3800E+12	9.3660E+07	5.2840E+04
8.5000E+01	4.2250E+10	9.9700E+13	2.5050E+13	1.9730E+02	7.3240E+08	1.1790E+12	9.2770E+07	5.7130E+04
8.6000E+01	6.3880E+10	8.5160E+13	2.1290E+13	1.9500E+02	6.3480E+08	1.0050E+12	8.7060E+07	6.1680E+04
8.7000E+01	9.1880E+10	7.2610E+13	1.8060E+13	1.9260E+02	5.5040E+08	8.5500E+11	7.9100E+07	6.6490E+04
8.8000E+01	1.2600E+11	6.1780E+13	1.5280E+13	1.9030E+02	4.7760E+08	7.2550E+11	7.0510E+07	7.1550E+04
8.9000E+01	1.6530E+11	5.2460E+13	1.2890E+13	1.8810E+02	4.1490E+08	6.1400E+11	6.2190E+07	7.6850E+04
9.0000E+01	2.0790E+11	4.4450E+13	1.0850E+13	1.8590E+02	3.6100E+08	5.1820E+11	5.4580E+07	8.2400E+04
9.1000E+01	2.5150E+11	3.7570E+13	9.1080E+12	1.8370E+02	3.1470E+08	4.3610E+11	4.7830E+07	8.8180E+04
9.2000E+01	2.9330E+11	3.1680E+13	7.6200E+12	1.8180E+02	2.7500E+08	3.6560E+11	4.1940E+07	9.4150E+04
9.3000E+01	3.3080E+11	2.6630E+13	6.3510E+12	1.8010E+02	2.4090E+08	3.0530E+11	3.6860E+07	1.0030E+05
9.4000E+01	3.6160E+11	2.2310E+13	5.2730E+12	1.7870E+02	2.1160E+08	2.5380E+11	3.2480E+07	1.0650E+05
9.5000E+01	3.8420E+11	1.8630E+13	4.3600E+12	1.7770E+02	1.8660E+08	2.1000E+11	2.8740E+07	1.1290E+05
9.6000E+01	3.9790E+11	1.5500E+13	3.5890E+12	1.7720E+02	1.6530E+08	1.7290E+11	2.5530E+07	1.1930E+05
9.7000E+01	4.0270E+11	1.2860E+13	2.9430E+12	1.7730E+02	1.4710E+08	1.4160E+11	2.2780E+07	1.2580E+05
9.8000E+01	3.9920E+11	1.0630E+13	2.4020E+12	1.7810E+02	1.3170E+08	1.1540E+11	2.0420E+07	1.3240E+05
9.9000E+01	3.8860E+11	8.7660E+12	1.9540E+12	1.7960E+02	1.1860E+08	9.3480E+10	1.8370E+07	1.3920E+05
1.0000E+02	3.7210E+11	7.2070E+12	1.5830E+12	1.8210E+02	1.0750E+08	7.5350E+10	1.6580E+07	1.4600E+05
1.0100E+02	3.5130E+11	5.9110E+12	1.2780E+12	1.8570E+02	9.8070E+07	6.0430E+10	1.5020E+07	1.5290E+05
1.0200E+02	3.2780E+11	4.8420E+12	1.0290E+12	1.9030E+02	9.0110E+07	4.8280E+10	1.3630E+07	1.6010E+05
1.0300E+02	3.0310E+11	3.9670E+12	8.2820E+11	1.9600E+02	8.3410E+07	3.8470E+10	1.2410E+07	1.6780E+05
