288.150000000000	101325.000000000	1.22499946334868	340.294065081952
281.651022373895	89876.4693619619	1.11166154207573	336.434658285515
275.154088852453	79501.7542281240	1.00655764241577	332.531696736279
268.659198471436	70121.6034135824	0.909259889691097	328.583627800214
262.166350267211	61660.9675987647	0.819353470059906	324.588804921789
255.675543276754	54048.8667287014	0.736436516121913	320.545479478203
249.186776537644	47218.2587428928	0.660119991615764	316.451791702376
242.700049088065	41105.9096425013	0.590027575156862	312.305760541216
236.215359966808	35652.2649020964	0.525795542960615	308.105272292399
229.732708213266	30801.3222337217	0.467072650492093	303.848067834962
223.252092867434	26500.5057116356	0.413520012978629	299.531728234966
216.773512969913	22700.5412666975	0.364810984717037	295.153658466185
216.650000000000	19400.0020541341	0.311947128661357	295.069560324341
216.650000000000	16580.1430703756	0.266604509069935	295.069560324341
216.650000000000	14170.8593057940	0.227863835208434	295.069560324341
216.650000000000	12112.2688793802	0.194762221568518	295.069560324341
216.650000000000	10353.2384008803	0.166477456161550	295.069560324341
216.650000000000	8850.10269509195	0.142307414008946	295.069560324341
216.650000000000	7565.57220020411	0.121652488383677	295.069560324341
216.650000000000	6467.80048311449	0.104000596692316	295.069560324341
216.650000000000	5529.58836776317	0.0889143830598398	295.069560324341
217.580853382465	4728.95452616049	0.0757150776365749	295.702775415443
218.574123092392	4047.52126696843	0.0645101875627038	296.376957367567
219.567081420415	3466.89407819902	0.0550061506582929	297.049398572298
220.559728512934	2971.77810963274	0.0469383772093969	297.720110923587
221.552064516260	2549.25653162089	0.0400844241866428	298.389106178192
222.544089576609	2188.41197175747	0.0342571261771685	299.056395957899
223.535803840105	1880.00960772534	0.0292988709224084	299.721991751689
224.527207452785	1616.23165006025	0.0250768245957422	300.385904917860
225.518300560589	1390.45469498431	0.0214789458269751	301.048146686118
226.509083309369	1197.06287055253	0.0184106553454650	301.708728159604
227.499555844884	1031.29089288513	0.0157920510572236	302.367660316903
228.489718312804	889.092137260789	0.0135555772798803	303.024954013994
230.972798404373	767.311128108832	0.0115730697469288	304.667045445546
233.743518158604	663.416144589805	0.00988745157663555	306.488971033502
236.513370945651	574.598626004020	0.00846343757221765	308.299564933340
239.282357172365	498.527488478704	0.00725798960204765	310.099025897791
242.050477245344	433.253639237122	0.00623554167357110	311.887546886038
244.817731570929	377.143924038220	0.00536663620033316	313.665315297821
247.584120555209	328.827080361639	0.00462682101745971	315.432513195498
250.349644604020	287.149410339810	0.00399575507322092	317.189317514832
253.114304122941	251.138342052253	0.00345648155643997	318.935900265185
255.878099517301	219.972408238630	0.00299483571016421	320.672428719770
258.641031192174	192.956458027271	0.00259896125598369	322.399065596552
261.403099552380	169.501145661181	0.00225891461374050	324.115969230356
264.164305002488	149.105922701261	0.00196634025864288	325.823293736698
266.924647946812	131.344906380241	0.00171420385190055	327.521189167826
269.684128789415	115.855114178311	0.00149657239783755	329.209801661408
270.650000000000	102.295780124704	0.00131670230918167	329.798805683101
270.650000000000	90.3371143791710	0.00116277608873856	329.798805683101
270.650000000000	79.7795465594760	0.00102688413004204	329.798805683101
270.650000000000	70.4585595093381	0.000906908847016604	329.798805683101
269.031384398836	62.2148288834557	0.000805617468218183	328.811150024105
266.277067695358	54.8738888340988	0.000717909802469784	327.123651786932
263.523610272216	48.3379106197130	0.000639007937140900	325.427933741495
260.771011727362	42.5254522856449	0.000568103597313113	323.723866468205
258.019271658997	37.3626101187395	0.000504455629611427	322.011317165316
255.268389665572	32.7823868380955	0.000447385023792406	320.290149524053
252.518365345790	28.7241071387194	0.000396270258853838	318.560223597748
249.769198298604	25.1328774636960	0.000350542955454662	316.821395664644
247.020888123217	21.9590870584149	0.000309683817290120	315.073518083966
244.273434419080	19.1579475297755	0.000273218844890740	313.316439144868
241.526836785895	16.6890682945063	0.000240715806105859	311.550002907819
238.781094823615	14.5160654540611	0.000211780948293889	309.774049037947
236.036208132439	12.6062017793428	0.000186055937973265	307.988412629854
233.292176312817	10.9300556270272	0.000163215014390958	306.192924023356
230.548998965449	9.46121674083133	0.000142962344140385	304.387408609556
227.806675691280	8.17600701595765	0.000125029564608407	302.571686626645
225.065206091507	7.05322442343735	0.000109173504652679	300.745572944739
222.324589767573	6.07390840344657	9.51740715067187e-05	298.908876839032
219.584826321171	5.22112514314673	8.28322934815098e-05	297.061401750479
216.845915354239	4.47977125544391	7.19685085799988e-05	295.202945033163
214.262754620690	3.83625156535321	6.23732400515685e-05	293.439385739178
212.307606619848	3.28022918962427	5.38240712149472e-05	292.097500099309
210.353066680988	2.80087415680656	4.63855444518174e-05	290.749841599215
208.399134520489	2.38816398249614	3.99214349295458e-05	289.396329392952
206.445809854904	2.03331359867875	3.43112233221428e-05	288.036880761461
204.493092400966	1.72863169212283	2.94484023630484e-05	286.671411051336
202.540981875580	1.46739264892864	2.52389531822117e-05	285.299833610998
200.589477995830	1.24372252794739	2.15999757053951e-05	283.922059724129
198.638580478973	1.05249763312698	1.84584587277417e-05	282.537998540237
196.688289042444	0.889254389558139	1.57501765049807e-05	281.147557002192
194.738603403852	0.750109351071499	1.34186998413030e-05	279.750639770565
192.789523280984	0.631688279585356	1.14145106996044e-05	278.347149144601
190.841048391798	0.531063338876188	9.69421032372279e-06	276.936984979643
188.893178454432	0.445697538828443	8.21981174936162e-06	275.520044600809
186.867300000000	0.373307746940236	6.95638561445631e-06	274.038586140091
186.867300000000	0.312522567659221	5.82266476769132e-06	274.038586140091
186.867300000000	0.261678191050376	4.87405142283828e-06	274.038586140091
186.867300000000	0.219143594723576	4.08014140013445e-06	274.038586140091
186.867300000000	0.183555841948325	3.41557414813701e-06	274.038586140091
186.867300000000	0.153773960862387	2.85916543413048e-06	274.038586140091
186.963311487951	0.128846195889219	2.39204934125997e-06	274.108976929927
187.252074291498	0.107988149359555	1.99927305077005e-06	274.320574427505
187.735801338201	0.0905408019629409	1.66952553796321e-06	274.674671155075
188.418276403113	0.0759500147652646	1.39310171191924e-06	275.173479999218
189.305006745061	0.0637519240899503	1.16171574897240e-06	275.820227941436
